"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2018-03-30 03:28:05,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.100374 ，持仓价值 0
2018-03-30 03:28:05,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:28:25,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:28:25,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:29:50,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.100234 ，持仓价值 0
2018-03-30 03:29:50,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:30:10,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:30:10,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:34:50,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.100153 ，持仓价值 0
2018-03-30 03:34:50,,,ui.log.type.message,,,当前下跌行情，交叉数为 -33 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:35:10,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:35:10,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:35:20,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1001972 ，持仓价值 0
2018-03-30 03:35:20,,,ui.log.type.message,,,当前下跌行情，交叉数为 -33 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:35:40,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:35:40,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:35:41,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1001815 ，持仓价值 0
2018-03-30 03:35:41,,,ui.log.type.message,,,当前下跌行情，交叉数为 -33 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:36:01,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:36:01,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:36:01,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.100213 ，持仓价值 0
2018-03-30 03:36:01,,,ui.log.type.message,,,当前下跌行情，交叉数为 -33 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:36:21,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:36:21,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:36:40,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1001913 ，持仓价值 0
2018-03-30 03:36:40,,,ui.log.type.message,,,当前下跌行情，交叉数为 -33 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:37:00,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:37:00,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:37:01,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1001956 ，持仓价值 0
2018-03-30 03:37:01,,,ui.log.type.message,,,当前下跌行情，交叉数为 -33 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:37:21,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:37:21,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:37:40,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1001696 ，持仓价值 0
2018-03-30 03:37:40,,,ui.log.type.message,,,当前下跌行情，交叉数为 -33 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:38:00,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:38:00,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:38:01,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.100174 ，持仓价值 0
2018-03-30 03:38:01,,,ui.log.type.message,,,当前下跌行情，交叉数为 -33 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:38:21,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:38:21,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:38:50,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.100148 ，持仓价值 0
2018-03-30 03:38:50,,,ui.log.type.message,,,当前下跌行情，交叉数为 -33 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:39:10,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:39:10,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:39:11,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1001487 ，持仓价值 0
2018-03-30 03:39:11,,,ui.log.type.message,,,当前下跌行情，交叉数为 -33 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:39:31,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:39:31,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:39:31,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1001485 ，持仓价值 0
2018-03-30 03:39:31,,,ui.log.type.message,,,当前下跌行情，交叉数为 -33 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:39:51,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
